participant_number;RT;condition;block_number;task
160;477;distractor_absent;6;feature-specific
160;680;distractor_absent;6;feature-specific
160;581;distractor_absent;6;feature-specific
160;802;high;7;feature-specific
160;551;high;7;feature-specific
160;580;high;7;feature-specific
160;625;high;7;feature-specific
160;518;high;7;feature-specific
160;522;high;7;feature-specific
160;635;high;7;feature-specific
160;566;high;7;feature-specific
160;669;high;7;feature-specific
160;554;high;7;feature-specific
160;706;high;7;feature-specific
160;554;high;7;feature-specific
160;605;high;7;feature-specific
160;732;high;7;feature-specific
160;703;high;7;feature-specific
160;740;low;7;feature-specific
160;638;low;7;feature-specific
160;622;low;7;feature-specific
160;545;low;7;feature-specific
160;730;low;7;feature-specific
160;705;low;7;feature-specific
160;807;low;7;feature-specific
160;511;low;7;feature-specific
160;673;distractor_absent;7;feature-specific
160;588;distractor_absent;7;feature-specific
160;641;distractor_absent;7;feature-specific
160;462;distractor_absent;7;feature-specific
160;640;distractor_absent;7;feature-specific
160;419;distractor_absent;7;feature-specific
160;736;distractor_absent;7;feature-specific
160;728;distractor_absent;7;feature-specific
160;716;distractor_absent;7;feature-specific
160;734;distractor_absent;7;feature-specific
160;580;distractor_absent;7;feature-specific
160;566;distractor_absent;7;feature-specific
160;601;distractor_absent;7;feature-specific
160;623;distractor_absent;7;feature-specific
160;684;distractor_absent;7;feature-specific
160;788;distractor_absent;7;feature-specific
160;733;distractor_absent;7;feature-specific
160;625;distractor_absent;7;feature-specific
160;579;distractor_absent;7;feature-specific
160;508;distractor_absent;7;feature-specific
160;586;distractor_absent;7;feature-specific
160;566;distractor_absent;7;feature-specific
160;625;distractor_absent;7;feature-specific
161;918;high;0;feature-specific
161;767;high;0;feature-specific
161;844;high;0;feature-specific
161;758;high;0;feature-specific
161;665;high;0;feature-specific
161;733;high;0;feature-specific
161;561;high;0;feature-specific
161;459;high;0;feature-specific
161;816;high;0;feature-specific
161;508;high;0;feature-specific
161;560;high;0;feature-specific
161;448;high;0;feature-specific
161;586;high;0;feature-specific
161;821;low;0;feature-specific
161;956;low;0;feature-specific
161;815;low;0;feature-specific
161;839;low;0;feature-specific
161;672;low;0;feature-specific
161;490;low;0;feature-specific
161;409;low;0;feature-specific
161;764;distractor_absent;0;feature-specific
161;814;distractor_absent;0;feature-specific
161;807;distractor_absent;0;feature-specific
161;749;distractor_absent;0;feature-specific
161;823;distractor_absent;0;feature-specific
161;722;distractor_absent;0;feature-specific
161;844;distractor_absent;0;feature-specific
161;823;distractor_absent;0;feature-specific
161;697;distractor_absent;0;feature-specific
161;731;distractor_absent;0;feature-specific
161;681;distractor_absent;0;feature-specific
161;610;distractor_absent;0;feature-specific
161;786;distractor_absent;0;feature-specific
161;599;distractor_absent;0;feature-specific
161;479;distractor_absent;0;feature-specific
161;681;distractor_absent;0;feature-specific
161;606;distractor_absent;0;feature-specific
161;533;distractor_absent;0;feature-specific
161;497;distractor_absent;0;feature-specific
161;654;distractor_absent;0;feature-specific
161;503;high;1;feature-specific
161;513;high;1;feature-specific
161;683;high;1;feature-specific
161;522;high;1;feature-specific
161;546;high;1;feature-specific
161;703;high;1;feature-specific
161;596;high;1;feature-specific
161;637;high;1;feature-specific
161;509;high;1;feature-specific
161;660;high;1;feature-specific
161;596;high;1;feature-specific
161;613;high;1;feature-specific
161;590;high;1;feature-specific
161;709;high;1;feature-specific
161;605;high;1;feature-specific
161;664;low;1;feature-specific
161;602;low;1;feature-specific
161;580;low;1;feature-specific
161;478;low;1;feature-specific
161;490;low;1;feature-specific
161;578;low;1;feature-specific
161;548;distractor_absent;1;feature-specific
161;655;distractor_absent;1;feature-specific
161;534;distractor_absent;1;feature-specific
161;702;distractor_absent;1;feature-specific
161;538;distractor_absent;1;feature-specific
161;631;distractor_absent;1;feature-specific
161;572;distractor_absent;1;feature-specific
161;657;distractor_absent;1;feature-specific
161;822;distractor_absent;1;feature-specific
161;783;distractor_absent;1;feature-specific
161;566;distractor_absent;1;feature-specific
161;480;distractor_absent;1;feature-specific
161;573;distractor_absent;1;feature-specific
161;506;distractor_absent;1;feature-specific
161;572;distractor_absent;1;feature-specific
161;589;distractor_absent;1;feature-specific
161;519;distractor_absent;1;feature-specific
161;521;high;2;feature-specific
161;451;high;2;feature-specific
161;649;high;2;feature-specific
161;496;high;2;feature-specific
161;568;high;2;feature-specific
161;698;high;2;feature-specific
161;642;high;2;feature-specific
161;609;high;2;feature-specific
161;490;high;2;feature-specific
161;641;high;2;feature-specific
161;579;high;2;feature-specific
161;499;high;2;feature-specific
161;623;high;2;feature-specific
161;431;high;2;feature-specific
161;677;low;2;feature-specific
161;461;low;2;feature-specific
161;854;low;2;feature-specific
161;518;low;2;feature-specific
161;568;low;2;feature-specific
161;1006;low;2;feature-specific
161;534;low;2;feature-specific
161;618;distractor_absent;2;feature-specific
161;594;distractor_absent;2;feature-specific
161;548;distractor_absent;2;feature-specific
161;489;distractor_absent;2;feature-specific
161;425;distractor_absent;2;feature-specific
161;656;distractor_absent;2;feature-specific
161;647;distractor_absent;2;feature-specific
161;595;distractor_absent;2;feature-specific
161;537;distractor_absent;2;feature-specific
161;587;distractor_absent;2;feature-specific
161;585;distractor_absent;2;feature-specific
161;567;distractor_absent;2;feature-specific
161;639;distractor_absent;2;feature-specific
161;505;distractor_absent;2;feature-specific
161;598;distractor_absent;2;feature-specific
161;560;distractor_absent;2;feature-specific
161;473;distractor_absent;2;feature-specific
161;451;distractor_absent;2;feature-specific
161;613;distractor_absent;2;feature-specific
161;572;distractor_absent;2;feature-specific
161;536;distractor_absent;2;feature-specific
161;543;distractor_absent;2;feature-specific
161;553;high;3;feature-specific
161;701;high;3;feature-specific
161;630;high;3;feature-specific
161;628;high;3;feature-specific
161;562;high;3;feature-specific
161;510;high;3;feature-specific
161;590;high;3;feature-specific
161;619;high;3;feature-specific
161;658;high;3;feature-specific
161;544;high;3;feature-specific
161;539;low;3;feature-specific
161;615;low;3;feature-specific
161;703;low;3;feature-specific
161;582;low;3;feature-specific
161;555;low;3;feature-specific
161;767;low;3;feature-specific
161;674;low;3;feature-specific
161;565;distractor_absent;3;feature-specific
161;487;distractor_absent;3;feature-specific
161;524;distractor_absent;3;feature-specific
161;698;distractor_absent;3;feature-specific
161;605;distractor_absent;3;feature-specific
161;577;distractor_absent;3;feature-specific
161;537;distractor_absent;3;feature-specific
161;680;distractor_absent;3;feature-specific
161;594;distractor_absent;3;feature-specific
161;667;distractor_absent;3;feature-specific
161;536;distractor_absent;3;feature-specific
161;617;distractor_absent;3;feature-specific
161;589;distractor_absent;3;feature-specific
161;491;distractor_absent;3;feature-specific
161;605;distractor_absent;3;feature-specific
161;529;distractor_absent;3;feature-specific
161;676;distractor_absent;3;feature-specific
161;536;distractor_absent;3;feature-specific
161;763;distractor_absent;3;feature-specific
161;424;distractor_absent;3;feature-specific
161;529;high;4;feature-specific
161;833;high;4;feature-specific
161;620;high;4;feature-specific
161;560;high;4;feature-specific
161;575;high;4;feature-specific
161;703;high;4;feature-specific
161;687;high;4;feature-specific
161;656;high;4;feature-specific
161;581;high;4;feature-specific
161;627;high;4;feature-specific
161;454;high;4;feature-specific
161;660;high;4;feature-specific
161;616;high;4;feature-specific
161;542;high;4;feature-specific
161;510;high;4;feature-specific
161;766;low;4;feature-specific
161;585;low;4;feature-specific
161;544;low;4;feature-specific
161;499;low;4;feature-specific
161;620;low;4;feature-specific
161;636;low;4;feature-specific
161;679;low;4;feature-specific
161;677;distractor_absent;4;feature-specific
161;541;distractor_absent;4;feature-specific
161;705;distractor_absent;4;feature-specific
161;588;distractor_absent;4;feature-specific
161;698;distractor_absent;4;feature-specific
161;664;distractor_absent;4;feature-specific
161;620;distractor_absent;4;feature-specific
161;549;distractor_absent;4;feature-specific
161;691;distractor_absent;4;feature-specific
161;525;distractor_absent;4;feature-specific
161;514;distractor_absent;4;feature-specific
161;507;distractor_absent;4;feature-specific
161;603;distractor_absent;4;feature-specific
161;722;distractor_absent;4;feature-specific
161;606;distractor_absent;4;feature-specific
161;748;distractor_absent;4;feature-specific
161;606;distractor_absent;4;feature-specific
161;599;distractor_absent;4;feature-specific
161;777;distractor_absent;4;feature-specific
161;517;distractor_absent;4;feature-specific
161;548;high;5;feature-specific
161;666;high;5;feature-specific
161;835;high;5;feature-specific
161;841;high;5;feature-specific
161;614;high;5;feature-specific
161;692;high;5;feature-specific
161;727;high;5;feature-specific
161;551;high;5;feature-specific
161;615;high;5;feature-specific
161;544;high;5;feature-specific
161;449;high;5;feature-specific
161;679;high;5;feature-specific
161;603;high;5;feature-specific
161;597;high;5;feature-specific
161;566;high;5;feature-specific
161;660;high;5;feature-specific
161;483;low;5;feature-specific
161;656;low;5;feature-specific
161;632;low;5;feature-specific
161;674;low;5;feature-specific
161;655;low;5;feature-specific
161;671;low;5;feature-specific
161;574;low;5;feature-specific
161;664;distractor_absent;5;feature-specific
161;580;distractor_absent;5;feature-specific
161;497;distractor_absent;5;feature-specific
161;790;distractor_absent;5;feature-specific
161;695;distractor_absent;5;feature-specific
161;536;distractor_absent;5;feature-specific
161;743;distractor_absent;5;feature-specific
161;724;distractor_absent;5;feature-specific
161;650;distractor_absent;5;feature-specific
161;604;distractor_absent;5;feature-specific
161;675;distractor_absent;5;feature-specific
161;557;distractor_absent;5;feature-specific
161;741;distractor_absent;5;feature-specific
161;563;distractor_absent;5;feature-specific
161;594;distractor_absent;5;feature-specific
161;682;distractor_absent;5;feature-specific
161;746;distractor_absent;5;feature-specific
161;629;distractor_absent;5;feature-specific
161;500;distractor_absent;5;feature-specific
161;508;distractor_absent;5;feature-specific
161;650;distractor_absent;5;feature-specific
161;691;high;6;feature-specific
161;521;high;6;feature-specific
161;580;high;6;feature-specific
161;584;high;6;feature-specific
161;550;high;6;feature-specific
161;593;high;6;feature-specific
161;637;high;6;feature-specific
161;616;high;6;feature-specific
161;558;high;6;feature-specific
161;730;high;6;feature-specific
161;617;high;6;feature-specific
161;672;high;6;feature-specific
161;540;high;6;feature-specific
161;695;high;6;feature-specific
161;645;low;6;feature-specific
161;641;low;6;feature-specific
161;684;low;6;feature-specific
161;671;low;6;feature-specific
161;538;low;6;feature-specific
161;565;low;6;feature-specific
161;505;distractor_absent;6;feature-specific
161;557;distractor_absent;6;feature-specific
161;508;distractor_absent;6;feature-specific
161;594;distractor_absent;6;feature-specific
161;642;distractor_absent;6;feature-specific
161;594;distractor_absent;6;feature-specific
161;510;distractor_absent;6;feature-specific
161;535;distractor_absent;6;feature-specific
161;669;distractor_absent;6;feature-specific
161;595;distractor_absent;6;feature-specific
161;520;distractor_absent;6;feature-specific
161;634;distractor_absent;6;feature-specific
161;584;distractor_absent;6;feature-specific
161;495;distractor_absent;6;feature-specific
161;473;distractor_absent;6;feature-specific
161;609;distractor_absent;6;feature-specific
